5,1,31,62,324.853,0.738292,1
5,1,32,29,174.142,120.171,1.2
5,1,33,245,102.912,0.290701,12.069
5,1,34,43,268.284,0.750737,0.777778
5,1,35,47,270.711,0.805929,0.7
5,1,36,9,8,176.715,1
5,1,37,15,12,1.309,0.6
5,1,38,60,268.284,104.754,0.777778
5,1,39,62,282.426,0.976767,0.7
5,1,40,9,8,176.715,1
5,1,41,89,413.137,0.655257,127.273
5,1,42,9,8,176.715,1
5,1,43,31,222.426,0.787406,0.75
5,1,44,67,288.284,101.308,0.7
5,1,45,42,222.426,106.681,1
5,1,46,66,408.284,0.497541,0.533333
5,1,47,46,248.284,0.937712,114.286
5,1,48,24,174.142,0.99452,0.571429
5,1,49,12,10,150.796,0.75
5,1,50,9,8,176.715,1
5,1,51,38,214.142,104.133,1.6
5,1,52,12,10,150.796,133.333
5,1,53,43,236.569,0.965527,114.286
5,1,54,34,194.142,113.357,1.4
5,1,55,32,20,100.531,0.5
5,1,56,116,456.569,0.699288,0.444444
5,1,57,12,10,150.796,133.333
5,1,58,123,555.563,0.500781,244.444
5,1,59,38,214.142,104.133,0.625
5,1,60,58,268.284,101.262,0.777778
5,1,61,9,8,176.715,1
5,1,62,24,18,0.930842,0.375
5,1,63,18,134.142,125.705,0.8
5,1,64,21,16,103.084,0.428571
5,1,65,9,8,176.715,1
5,1,66,30,208.284,0.868997,0.444444
5,1,67,21,154.142,111.067,1.5
5,1,68,18,14,115.405,2
5,1,69,12,10,150.796,133.333
5,1,70,6,6,209.439,0.666667
,,,,,,
5,1,72,112,481.421,0.607264,0.611111
5,1,73,12,10,150.796,133.333
5,1,74,9,8,176.715,1
5,1,75,9,8,176.715,1
5,1,76,12,10,150.796,133.333
5,1,77,51,270.711,0.874519,142.857
5,1,78,90,393.137,0.731753,166.667
5,1,79,15,12,1.309,166.667
5,1,80,6,6,209.439,1.5
5,1,1,8,8,15.708,0.5
5,1,2,17,134.142,118.721,2
5,1,3,6,6,209.439,1.5
5,1,4,27,188.284,0.957074,1
